11303.28563, 3,   0.057,  3.642,  9.352, 4,  -0.752, -0.018, -0.004, 5,  -1.405,-13.812, 15.798
11303.30208, 3,   0.061,  3.658,  9.415, 4,  -0.783, -0.060, -0.010, 5,  -1.499,-13.943, 15.574
11303.31645, 3,  -0.067,  3.646,  9.700, 4,  -0.793, -0.049,  0.022, 5,  -1.555,-14.074, 15.536
11303.33010, 3,  -0.054,  3.491,  9.760, 4,  -0.809, -0.001,  0.028, 5,  -1.518,-14.205, 15.367
11303.34670, 3,   0.017,  3.347,  9.795, 4,  -0.841,  0.039,  0.027, 5,  -1.574,-14.337, 15.142
11303.36046, 3,   0.020,  3.166,  9.795, 4,  -0.874,  0.093, -0.005, 5,  -1.537,-14.430, 15.011
11303.37605, 3,   0.055,  2.984,  9.701, 4,  -0.908,  0.113, -0.019, 5,  -1.649,-14.693, 14.918
11303.39018, 3,   0.089,  2.843,  9.708, 4,  -0.989,  0.083, -0.021, 5,  -1.780,-14.955, 14.599
11303.40593, 3,   0.304,  2.565,  9.764, 4,  -1.028,  0.034,  0.008, 5,  -1.818,-15.086, 14.374
11303.42037, 3,   0.220,  2.547,  9.641, 4,  -1.063, -0.007,  0.046, 5,  -1.780,-15.330, 14.168
11303.43602, 3,  -0.085,  2.452,  9.831, 4,  -1.069,  0.118,  0.098, 5,  -1.780,-15.667, 13.830
11303.44948, 3,   0.018,  2.407,  9.965, 4,  -1.051,  0.158,  0.093, 5,  -1.893,-15.929, 13.699
11303.46611, 3,  -0.061,  2.331,  9.931, 4,  -1.027,  0.136,  0.079, 5,  -1.874,-16.098, 13.568
11303.47945, 3,  -0.359,  1.951,  9.762, 4,  -0.931,  0.097,  0.018, 5,  -1.912,-16.323, 13.455
11303.49614, 3,  -0.229,  1.796,  9.720, 4,  -0.897,  0.047, -0.030, 5,  -2.024,-16.492, 13.231
11303.51167, 3,  -0.113,  1.723,  9.744, 4,  -0.833, -0.031, -0.050, 5,  -2.043,-16.660, 13.025
11303.52663, 3,   0.236,  1.472,  9.877, 4,  -0.772, -0.030, -0.053, 5,  -2.193,-16.979, 12.818
11303.54027, 3,   0.095,  1.444,  9.993, 4,  -0.692,  0.003, -0.045, 5,  -2.193,-17.260, 12.669
11303.55617, 3,  -0.044,  1.344,  9.832, 4,  -0.597,  0.053, -0.005, 5,  -2.230,-17.410, 12.500
